#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
AA.N,20121015,,End Of Day (from Real-Time),8.73,8.81,8.63,8.8,2472566
AA.N,20121016,,End Of Day (from Real-Time),8.84,8.96,8.81,8.94,1892021
AA.N,20121017,,End Of Day (from Real-Time),9,9.22,8.98,9.18,2451169
AA.N,20121018,,End Of Day (from Real-Time),9.1,9.261,9.07,9.21,2180267
AA.N,20121019,,End Of Day (from Real-Time),9.18,9.19,8.99,9.01,2942506
AA.N,20121022,,End Of Day (from Real-Time),8.97,9.14,8.97,9.1,2006568
AA.N,20121023,,End Of Day (from Real-Time),8.92,8.94,8.78,8.78,2351533
AA.N,20121024,,End Of Day (from Real-Time),8.85,8.91,8.68,8.7,2100646
AA.N,20121025,,End Of Day (from Real-Time),8.77,8.8,8.651,8.73,1759615
AA.N,20121026,,End Of Day (from Real-Time),8.72,8.79,8.63,8.65,2172426
AA.N,20121031,,End Of Day (from Real-Time),8.66,8.71,8.56,8.57,2603836
AA.N,20121101,,End Of Day (from Real-Time),8.59,8.81,8.59,8.75,2616742
AA.N,20121102,,End Of Day (from Real-Time),8.79,8.82,8.62,8.66,1950456
AA.N,20121105,,End Of Day (from Real-Time),8.6,8.7,8.59,8.61,2942648
AA.N,20121106,,End Of Day (from Real-Time),8.67,8.79,8.62,8.74,2985427
AA.N,20121107,,End Of Day (from Real-Time),8.6,8.62,8.47,8.48,3129238
AA.N,20121108,,End Of Day (from Real-Time),8.49,8.56,8.3,8.39,2289700
AA.N,20121109,,End Of Day (from Real-Time),8.32,8.57,8.32,8.43,2948706
AA.N,20121112,,End Of Day (from Real-Time),8.43,8.48,8.389,8.43,907835
AA.N,20121113,,End Of Day (from Real-Time),8.35,8.43,8.3,8.31,1545367
AA.N,20121114,,End Of Day (from Real-Time),8.33,8.36,8.1,8.13,1878516
AA.N,20121115,,End Of Day (from Real-Time),8.1,8.19,8.03,8.05,1996355
AA.N,20121116,,End Of Day (from Real-Time),8.06,8.19,7.98,8.18,3763672
AA.N,20121119,,End Of Day (from Real-Time),8.28,8.35,8.21,8.34,1979528
AA.N,20121120,,End Of Day (from Real-Time),8.29,8.3,8.15,8.25,1636511
AA.N,20121121,,End Of Day (from Real-Time),8.24,8.32,8.22,8.27,1164402
AA.N,20121123,,End Of Day (from Real-Time),8.33,8.35,8.26,8.35,1453965
AA.N,20121126,,End Of Day (from Real-Time),8.31,8.35,8.25,8.31,2051974
AA.N,20121127,,End Of Day (from Real-Time),8.3,8.42,8.28,8.28,1890609
AA.N,20121128,,End Of Day (from Real-Time),8.2,8.41,8.16,8.4,2605242
AA.N,20121129,,End Of Day (from Real-Time),8.47,8.5,8.35,8.4,1694123
AA.N,20121130,,End Of Day (from Real-Time),8.41,8.45,8.33,8.41,2606278
AA.N,20121203,,End Of Day (from Real-Time),8.44,8.45,8.35,8.41,1952178
AA.N,20121204,,End Of Day (from Real-Time),8.36,8.49,8.35,8.42,1391849
AA.N,20121205,,End Of Day (from Real-Time),8.45,8.62,8.43,8.57,2142896
AA.N,20121206,,End Of Day (from Real-Time),8.56,8.6,8.48,8.57,1427527
